datetime,tempmax_x,tempmin_x,temp,feelslikemax_x,feelslikemin_x,feelslike,dew,humidity,precipprob,precipcover,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,apparent_temperature_mean,precipitation_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration,river_discharge,rain_sum,precip
17-06-2017,32,26,28,39.2,26,31.6,24.2,80.4,100,100,27.7,203.5,1001,68.6,3.9,202.7,17.5,6,32.5,19.5,19,16.5,2.61,4.9,19.5,43.4
18-06-2017,33,27,28.9,43.8,30.1,34.5,25.4,82.1,100,100,22.3,173.6,999.9,80.2,3.9,118.8,10.5,4,33.4,52.7,14,15,1.73,5.44,52.7,30.6
19-06-2017,29.3,23.6,25.8,37.5,23.6,27.6,24.1,90.7,100,100,22.3,161.1,999.8,91.9,3.7,86.6,7.2,3,32.6,32.2,23,17.6,1.46,6.13,32.2,59
20-06-2017,32,24.9,28,37.9,24.9,31.1,23.7,78.1,100,100,14.8,148.3,1000.4,81.2,4.1,100.2,8.6,3,32.4,23,16,12.5,2.27,4.97,23,37.3
21-06-2017,31.1,26.8,28.5,37.8,29.6,32.9,24.3,78.7,100,100,27.7,172.6,999.9,75.8,4.3,133.5,11.4,4,32.6,12,9,13.6,3.34,4.53,12,37.4
22-06-2017,31.7,27,29,40.8,30.1,34.6,25.2,80.4,100,91.67,18.4,146.1,1000,73.5,4.3,170,14.5,6,32.9,11,16,14.5,2.81,3.61,11,21.3
23-06-2017,34,27,30,40.7,30.1,35,24.2,72.3,100,100,18.4,141.2,999.8,60.4,4.2,154.9,13.4,6,34.4,1,6,12.1,4.29,2.64,1,13.8
24-06-2017,35.9,28,30.6,43.6,31.9,35.8,24,69.1,100,45.83,18.4,145.4,998.8,47.6,4.2,298.3,25.8,9,33.7,3.5,7,14,3.63,2.3,3.5,1.7
25-06-2017,32.4,27,29.7,38.5,29.6,34.5,24,71.6,100,62.5,29.5,150,999.5,63.5,4.2,294.2,25.5,9,33,1.1,4,18.6,4.2,1.97,1.1,5.2
26-06-2017,32.3,27,29.9,39.2,30.1,35.4,24.6,73.9,100,83.33,27.7,140.8,1001,59.1,4.3,270.1,23.2,9,33.5,0.2,1,19.3,4.6,1.77,0.2,14.7
27-06-2017,33,28,30,39.8,31.9,35.7,24.7,74,100,87.5,22.3,156.2,1001.6,61.7,4.2,159.7,13.8,6,33.7,0.9,6,16.3,4.22,1.65,0.9,4.2
28-06-2017,32.4,28,29.7,42.3,32.7,35.9,25.1,76.6,100,87.5,18.4,148.1,1002,63.4,4.3,158.9,13.7,6,33.3,9.7,6,16.4,3.21,2.18,9.7,13.5
29-06-2017,33,28,29.7,42.4,31.9,36.1,25.3,77.3,100,87.5,20.5,153.8,1001,65.1,4.3,174.1,15.2,6,33.5,3.1,6,15.8,4.01,2.16,3.1,14.9
30-06-2017,32.2,27,29.4,42.6,29.6,35.4,25.2,78.4,100,100,27.7,154.1,998.6,72.1,4.2,143.7,12.4,6,32.7,3.6,9,18.2,3.39,2.14,3.6,8.6
1/7/17,32,27.7,29.1,39.2,31.9,35.3,25.7,82.4,100,100,25.9,159.2,997.9,81.1,4.1,100.3,8.6,4,32.8,3.4,11,18.3,3.65,2.5,3.4,41
2/7/17,31.1,27,28.3,40.3,30.6,33.7,25.6,85.5,100,100,22.3,154.7,998.1,85.7,4.1,253.5,21.7,9,32.2,16.2,19,18.5,2.89,3.53,16.2,29.7
3/7/17,29.5,26.9,27.8,37,30.6,32.9,25.7,88.4,100,100,18.4,187.1,998.1,91.3,3.9,152.2,13,5,32.3,17.5,22,19.5,1.88,3.19,17.5,96
4/7/17,29.1,25.6,27.7,35.8,25.6,31.9,25.3,87.1,100,100,27.7,162.3,998.5,80.1,3.7,84.1,7.1,3,32.7,14.8,18,15.6,1.89,3.46,14.8,60.3
5/7/17,29.1,26,27.3,35.8,26,30.5,25.3,88.8,100,100,20.5,164.8,999.2,89.6,4,220.9,19.1,7,32.6,12.4,17,14,2.2,3.75,12.4,13.9
6/7/17,32,27,29,39.2,30.6,34.5,25.1,80,100,100,22.3,149.3,1000.2,72.5,4,289.8,25.1,9,33.2,15.3,17,15.7,3.2,3.41,15.3,9.8
7/7/17,31.1,27,28.6,40.8,30.6,34.1,25.4,83.2,100,100,18.4,175.4,1000.6,71.6,4,292,25.3,9,33.1,9.5,17,15.2,3.1,2.78,9.5,8.4
8/7/17,32,28,29.1,39.2,31.3,34.6,25,78.7,100,66.67,22.3,167.3,1001.4,72.5,4,196.6,16.9,7,32.9,2.3,8,20.7,3.32,2.18,2.3,3
9/7/17,33,28,29.5,40.6,31.3,34.8,24.6,75.7,100,95.83,25.2,168.3,1002.7,71.1,4,267.9,23.3,9,32.2,1.4,5,19.8,3.47,1.92,1.4,4.4
10/7/17,29,27,27.9,34.5,30.1,32.3,24.8,83.6,100,100,22.3,148.2,1003.4,82.1,3.9,186.4,16,6,32.3,7.8,12,17.8,3.17,2.79,7.8,20.1
11/7/17,29,26,26.9,35.6,26,29.7,25.1,89.6,100,100,18.4,137.5,1002.2,92.1,3.9,111.9,9.7,3,31.4,16.4,18,15,1.19,2.72,16.4,40
12/7/17,31,25,27.7,38.8,25,31.4,24.9,84.7,100,100,18.4,129.4,1002.3,84.4,3.9,186.5,16.2,6,31.4,7.7,21,12.6,1.51,3.03,7.7,30
13-07-2017,32,26,28.6,39.2,26,32.8,24.6,79.4,100,100,21.7,144.7,1002,79,4.1,118.2,10.2,4,31.4,15.9,15,18.1,2.34,2.87,15.9,16.6
14-07-2017,33,27,29.6,39.2,30.1,34.7,24.5,74.8,100,75,14.8,135.4,1001.8,74.3,4.2,169.7,14.6,6,32.4,1.9,7,15,3.41,2.24,1.9,19.5
15-07-2017,34,27,30.6,40.7,30.1,35.5,23.7,68.2,100,79.17,14.8,131,1001,59.5,4.2,214,18.5,7,33.8,1.1,4,12.4,4.17,1.81,1.1,6.3
16-07-2017,35.3,28,31.3,42.9,31.3,37.3,24.3,67.1,100,87.5,14.8,145.9,999.2,59.9,4.3,101.8,8.7,3,35.3,0.5,3,11.9,4.54,1.58,0.5,4.5
17-07-2017,34.4,27,31,44.2,30.1,38.4,25.7,74,100,100,14.8,227.4,998.6,77.5,4.4,188,16.2,7,36.4,0.6,3,10.6,4.63,1.59,0.6,5.5
18-07-2017,34,27.4,30.5,43.5,32.3,37.2,25.3,74.7,100,95.83,18.4,151,999.3,69.4,4.3,132.7,11.4,4,34.2,3,6,16.3,4.05,1.61,3,9
19-07-2017,29,26,27.5,36.8,26,31.6,25.4,88.3,100,100,22.3,131.8,1000.2,88.9,3.5,119.2,10.2,4,31.1,8.3,13,21.7,2.68,1.97,8.3,62.5
20-07-2017,28.8,25,26.9,36.8,25,29.8,25.2,90.1,100,100,21.2,126.9,999.5,93.9,4,111.9,9.9,4,31.1,12.2,19,19.1,2.23,2.66,12.2,193
21-07-2017,29,25,27.4,35.6,25,30.9,25.1,87,100,100,18.4,116.8,1000.4,81.1,4,166.6,14.6,6,30.8,16,20,16.6,0.92,3.44,16,118.6
22-07-2017,32.2,27,28.8,39.5,30.1,33.7,24.7,79.4,100,100,18.4,130.2,1000.2,78,4.1,155.3,13.5,5,31.9,14,17,20.7,2.96,2.66,14,9.6
23-07-2017,32,26.5,28,37.9,26.5,31.8,24.7,82.9,100,100,18.4,150.2,999.2,85.1,4,129.8,11.2,4,31.5,27.6,17,18.2,2.39,6.67,27.6,45.3
24-07-2017,28,26,26.9,34.5,26,29.9,25.2,90.2,100,100,29.5,155,998,90.2,4,108.8,9.2,4,29,75.9,24,29.3,0.91,9.35,75.9,164.1
25-07-2017,28,25,26.2,32.7,25,27.5,24.5,90.4,100,100,25.9,165.9,999.2,92.4,3.9,125.6,10.8,4,29.7,36.3,24,23.3,1.24,7.53,36.3,80.3
26-07-2017,29,25.3,26.7,35.6,25.3,28.7,25.1,90.6,100,100,14.8,140.1,1001.8,84.1,3.9,198.6,17.1,7,32.1,6.7,13,13.3,2.48,4.09,6.7,70.6
27-07-2017,33,27,29.5,42.1,30.6,35.1,25,77.7,100,100,14.8,176,1002.9,68.2,4.2,180.2,15.8,6,33.3,3.1,5,13.1,3.64,2.81,3.1,24.9
28-07-2017,34.5,27,30.5,43.8,30.2,36.9,25.1,73.5,100,100,13,170.7,1003.7,63.3,4.3,210.9,18.2,8,34.5,5.3,5,8,3.72,2.4,5.3,26.8
29-07-2017,31.8,26,29,40.3,26,34.9,25.6,82.3,100,95.83,11.2,299.3,1004.1,72.5,4.1,130.3,11.4,4,35,6.6,9,7.6,3.07,2.85,6.6,5.2
30-07-2017,33,27,28.7,42.1,30.1,34,25,80.5,100,100,22.3,176.2,1002.5,71.1,4,233,20.1,8,34.9,9.6,11,10.2,3.73,2.78,9.6,11.1
31-07-2017,34,20,29,45.3,20,34.8,25.5,81.2,100,83.33,22.3,165.5,1002.1,52.3,4.2,241.1,20.8,7,34.7,5.8,9,10.8,4.38,2.56,5.8,8
1/8/17,33,27,30,43.8,30.1,36.5,25.5,77.3,100,70.83,18.4,193.1,1001.6,70.7,4.1,167.7,14.2,6,35.3,3.7,3,14.1,4.24,3.05,3.7,3.8
2/8/17,32.1,27,28.4,42,30.1,33.8,25.3,83.4,100,100,18.4,182.3,1000.8,82.6,3.9,202.6,17.4,7,34.2,26.2,16,11,2.37,3.8,26.2,29.5
3/8/17,32.6,27,28.6,43.8,30.1,34.6,25.8,84.8,100,100,18.4,191.9,998.6,76.9,4,191.5,16.6,6,34.7,12.6,16,11.3,3.08,3.4,12.6,35.4
4/8/17,33.2,27,29.4,43,30.1,35.4,25.4,80,100,100,11.2,119.2,997.1,78.6,4.2,132.9,11.3,5,34.7,4.9,12,9,3.16,2.64,4.9,20.9
5/8/17,33,28,29.8,40.1,33.6,36.1,25.4,78.2,100,100,20.5,128.4,998.2,70.7,4.2,237.2,20.3,8,34.2,2.8,8,16.6,3.82,2.39,2.8,18.2
6/8/17,31.4,27,29.4,39.3,31.2,35.5,25.4,79.3,100,100,18.4,166.6,1000.9,76.9,4.1,253.9,21.9,9,33.6,6.2,13,17.4,3.38,2.95,6.2,45.1
7/8/17,32,26,29.3,38.9,26,34.4,24.8,77.5,100,100,22.3,170.1,1003.8,76.5,4.2,283.3,24.3,9,32.2,21.9,15,17.8,2.15,2.66,21.9,63.1
8/8/17,33.7,27.9,30.2,42.7,32.7,36.6,25.2,75.2,100,100,22.3,176,1004.4,61.7,4.3,223.2,19.3,6,33.2,5.3,7,17.7,3.97,2.34,5.3,62.6
9/8/17,34,28,30.3,43.8,32.7,37,25.4,75.6,100,100,18.4,184.9,1004.1,68.5,4.2,212.5,18.5,7,32.9,7.1,7,18.4,3.54,2.34,7.1,31.3
10/8/17,33,28,29.5,45.8,31.9,36.3,25.7,80.1,100,100,37.1,187.4,1002.2,81.5,4.2,190.6,16.4,7,32.1,13.8,18,20.3,2.84,3.95,13.8,42
11/8/17,30,27,27.9,39,30.6,33.3,26.1,89.9,100,100,25.9,177.5,1001.5,93.4,4,124.6,10.7,4,32.6,30.7,22,18.4,1.88,5.21,30.7,81.4
12/8/17,28.6,25.9,26.9,36.3,25.9,29.6,25.5,91.9,100,100,18.4,186.1,1002.6,94.7,3.4,92.1,7.8,3,32.2,32,21,16.9,1.35,5.55,32,88.9
13-08-2017,33,26,28.1,42.1,26,32.2,25,83.7,100,100,14.8,180.6,1004.6,86.5,4,139.1,12.1,6,32.5,6.7,14,11.3,2.12,3.86,6.7,45.2
14-08-2017,30.3,26,27.8,38,26,32.7,25.6,88,100,100,14.8,162.9,1005.7,81.4,4,236.4,20.5,9,32.7,19.3,19,10.2,2.01,4.69,19.3,33.3
15-08-2017,32,27,28.3,44.2,30.6,34.1,25.9,86.9,100,100,14.8,203.5,1003.9,85.5,4,211.4,18.1,7,33,22.8,20,12.2,2.31,5.27,22.8,79.6
16-08-2017,30,26,27.8,37.4,26,32.3,25.3,86.6,100,100,14.8,164.4,1001.6,78.8,3.8,151.6,12.9,5,32.8,24.5,15,11.4,2.34,3.79,24.5,105.2
17-08-2017,32.2,27,29.3,40.1,30.1,34.6,24.8,77.1,100,62.5,18.4,145.2,1000.6,73.5,4.2,276.6,24,9,33.7,0.5,2,11.7,4.04,2.6,0.5,29.1
18-08-2017,33,28,29.4,40.7,31.9,35.4,25.3,78.9,100,75,18.4,122.9,1002.4,73.7,4.1,257.7,22.3,8,33.1,0.1,1,15.8,3.56,2.08,0.1,4.4
19-08-2017,34,26,29.8,39.4,26,34.3,24.1,72.5,100,87.5,18.4,130.9,1005.1,70.6,4.3,277.2,24,9,33.7,0.1,1,13.9,4.44,1.82,0.1,4
20-08-2017,34,27,30.4,43.8,29.6,36.4,24.6,71.8,100,62.5,16.6,155.2,1004.8,68.9,4.3,196.2,17,8,34,0.1,1,13.8,4.29,1.68,0.1,1.9
21-08-2017,34,27.1,29.5,42,30.5,35.3,25,77,100,66.67,18.4,246,1003.3,65.8,4.1,257.2,22.2,7,35.5,0,0,7.6,4.49,2.3,0,2.1
22-08-2017,32,26,29,39.2,26,33.9,24.9,79.4,100,100,18.4,224.5,1002.8,75.9,3.9,136.9,11.9,4,34.9,23.6,15,7.7,3.4,2.47,23.6,42.2
23-08-2017,32.1,25.9,28.2,39.4,25.9,32.2,25.3,85.1,100,83.33,18.4,239.4,1003.3,72.4,4.1,262.9,22.7,8,34.7,2.1,7,7.9,3.86,2.18,2.1,32.4
24-08-2017,33,27,29.4,42.1,30.1,35.1,25.1,78.3,100,91.67,18.4,146,1002.8,66.5,4.2,149,12.7,6,34.1,5.8,11,12.3,3.93,2.06,5.8,17.6
25-08-2017,33,27,29.7,43.8,30.1,36.6,25.8,79.7,100,100,14.8,174.5,1001.8,61.6,4.3,201.8,17.2,7,34.3,6.1,10,15.9,3.87,2.22,6.1,23.8
26-08-2017,33,27.1,29.9,39.3,30.4,35.6,24.9,75.2,100,100,18.4,147.5,1000.2,62.2,4.1,107.1,9.2,3,33.3,11.3,18,13.1,3.33,2.51,11.3,28.6
27-08-2017,33,25.8,28.9,39.4,25.8,33.1,24.5,78.1,100,100,18.4,130.7,1001.2,79.8,3.9,242.3,21,8,32.8,5.4,7,15.1,3.75,2.13,5.4,31.8
28-08-2017,32,27,29,39.3,30.6,34.2,24.8,78.5,100,91.67,22.3,130.6,1003.4,74.7,4.1,163.2,14,5,32.7,12,7,19.8,3.32,2.63,12,28.7
29-08-2017,32.9,27,29.1,39.7,30.1,34.3,24.7,77.5,100,100,18.4,164.3,1005,61.9,4.1,152.3,13.3,5,33.3,4.7,9,15.3,3.58,2.2,4.7,22
30-08-2017,33,27,29.7,41.2,30.1,35.4,25,76.5,100,100,13,158.4,1005.1,61.5,4.1,154.2,13.3,5,34.3,4.9,8,9.3,3.55,2.4,4.9,16.9
31-08-2017,30.1,26.5,28.3,37.2,26.5,33.5,25.5,85.3,100,100,9.4,147.3,1005.4,72.3,3.9,144.8,12.5,5,33.7,27.7,20,12.2,3.06,4.2,27.7,39.3
1/9/17,32,27.4,29.2,39.2,30.7,34.5,24.8,78,100,100,18.4,179.2,1004.3,72.2,4.2,61.4,5.3,2,31.9,21.6,23,14.1,1.24,3.89,21.6,47.9
2/9/17,32.2,27,28.8,39.6,30.1,34.2,25.2,81.3,100,100,16,176.4,1003,80.8,4.1,205.5,17.6,7,32.2,12,15,13.4,2.26,3.49,12,36.9
3/9/17,34.1,27.2,29.7,45.8,30.9,36.6,26,81.3,100,100,29.5,255.8,1003.7,75.4,4.1,220.3,18.9,7,33.3,12.1,12,13.1,2.99,2.85,12.1,13
4/9/17,35,27,30.3,43.8,30.6,36.4,25,74.4,100,91.67,18.4,236.2,1005,61.4,4.3,124.7,10.6,4,34.9,1.8,8,10.5,3.4,2.34,1.8,5.9
5/9/17,35,27.8,30.5,45.3,31.9,37.2,25.2,74,100,100,14.8,186,1005.3,72.9,4.1,178.1,15.2,7,34.9,5.5,8,10.8,3.83,1.88,5.5,10.1
6/9/17,33.4,28,30,42.1,32.7,36.3,25.2,76,100,62.5,177.8,93.5,1005.7,75.4,4.2,168.9,14.6,6,35.5,0.7,4,10.2,3.97,1.67,0.7,8
7/9/17,33.1,28,29.8,40,31.3,35.5,24.8,75.2,100,95.83,13,166.6,1006.1,75.5,4.2,125.2,10.6,4,35.2,3,7,11.1,3.8,1.63,3,5.9
8/9/17,35,28,30.5,43.3,31.9,36.9,25.1,73.4,100,79.17,18.4,209.3,1006.4,73.1,4.1,168.6,14.6,5,34.3,3,10,14.2,3.7,1.8,3,5.5
9/9/17,34,28,29.8,43.5,31.9,36.1,25.3,76.9,100,100,22.3,189.5,1005.5,75,4.1,201.6,17.5,7,32.8,11.1,17,16.3,2.77,2.59,11.1,25.4
10/9/17,32,25,27.7,40.7,25,31.4,25,85.7,100,100,18.4,172.9,1007,81.5,3.8,88.6,7.6,3,32.3,17.4,23,15.5,1.9,3.86,17.4,45.9
11/9/17,27,24.9,26,30.7,24.9,27.2,24.2,89.7,100,100,18.4,137.6,1008.1,86,3.5,181.5,15.7,6,32.1,18.7,20,10.3,1.69,4.33,18.7,50.2
12/9/17,32,25.8,28.4,39.2,25.8,32.3,24.7,80.6,100,100,11.2,103.6,1008.2,66.3,4.1,192.6,16.7,7,33,20.9,18,7.4,2.55,3.51,20.9,42.6
13-09-2017,33,27,29.1,42.1,30.1,34.6,25,79.3,100,91.67,14.8,158.5,1007.7,68.9,4.1,159.9,13.8,6,32.5,6.2,12,12.6,2.43,2.72,6.2,21.7
14-09-2017,33,27,29.8,40.7,30.1,35.6,25,76.5,100,75,13,136.5,1006.6,69.7,4.2,214,18.4,8,33.7,2.8,2,10.7,3.59,2.01,2.8,8.9
15-09-2017,35,27,29.8,46.7,31.1,36.2,25.5,78.3,100,12.5,14.8,91.2,1005,64.2,4.2,262.3,22.7,9,35.1,0,0,6.4,4.01,1.65,0,0.3
16-09-2017,35.1,27.4,31.1,42.2,32.4,37.1,24.6,69.5,100,62.5,11.2,336.5,1003.2,32.8,4.2,189.8,16.3,6,37,0.7,2,6.5,4.16,1.7,0.7,24.4
17-09-2017,32.1,26,29.1,40.9,26,34.8,25.3,80.4,100,100,27.7,168.3,1002.8,69.5,4.1,79.5,6.8,3,34.6,7.6,13,9.5,2.68,2.3,7.6,24.4
18-09-2017,34,26,29.2,40.6,26,32.5,23.9,74.6,100,100,14.8,98.5,1003.1,71.7,4.2,109.2,9.6,4,33.1,4.4,8,14.8,3.12,2.01,4.4,25.6
19-09-2017,31,26,27.7,39.1,26,31.4,25.1,86.3,100,100,18.4,136,1002.8,84.2,4.1,119,10.2,5,31.4,8.8,21,17.6,1.58,2.3,8.8,48.4
20-09-2017,30.2,26,28,37,26,32.6,25.2,85.3,100,100,22.3,148,1004.8,83.5,3.8,153.3,13.1,6,31.7,10.1,10,17.5,2.12,2.21,10.1,44
21-09-2017,32,26.9,28.9,39.2,30.1,34.2,24.9,79.6,100,100,18.4,164.3,1006,62.1,4.2,154,13.2,6,32.6,12.7,6,13.4,2.74,2.49,12.7,11.1
22-09-2017,34.4,27.4,30.4,41.3,31.9,36,24.5,72,100,41.67,11.2,197.9,1006.2,47,4.3,178.9,15.4,6,34.4,0.5,4,8.8,3.7,1.96,0.5,3.5
23-09-2017,34.4,28,30.5,42.6,31.9,36.5,24.6,71.4,100,29.17,14.8,250.2,1007.1,27.7,4.3,208.7,18.1,8,35.8,0.2,1,6.9,3.81,1.58,0.2,0.7
24-09-2017,34.1,28,31.1,45.3,31.9,38.7,25.7,73.8,100,54.17,14.8,271.6,1005.8,45.2,4.1,223.8,19.3,7,36.4,0.3,3,7.3,4.05,1.77,0.3,1.6
25-09-2017,35,28,30.3,44.9,32.7,37.6,25.9,77.9,100,91.67,11.2,175.1,1004.2,66.4,4.1,182.3,15.7,7,35.5,7.2,6,8.4,2.74,1.94,7.2,4
26-09-2017,32.9,28,30,43.2,32.7,37.2,26,79.7,100,100,13,267.1,1004.9,68.3,4,119.4,10.4,4,35.3,6.9,11,6.6,2.94,1.8,6.9,12.9
27-09-2017,32,28,29.4,42.3,32.7,36.3,26,82.3,100,83.33,22.3,210.5,1006,68.4,4.1,121.7,10.4,4,34.8,20.8,14,9.6,2.99,3.15,20.8,24.3
28-09-2017,33,26,28.7,43.8,26,33.9,25.6,84.1,100,79.17,17,24.4,1005.1,86.6,4,120.8,10.4,4,33.8,19.6,16,7.2,3.14,4.58,19.6,37.2
29-09-2017,28,25,26.5,33.6,25,28.4,25,91.8,100,100,42.5,207.3,1004.9,89.1,3.7,104.2,8.9,4,30.6,63.5,20,19.1,1.1,7.07,63.5,81.6
30-09-2017,32,26,27.9,37.9,26,31.7,25,85.1,100,100,14.8,158.8,1008.5,75.7,4.1,116.7,10,4,31.8,7.2,11,15.8,1.8,4.22,7.2,45.2
1/10/17,31.6,25,27.1,39.1,25,30.2,24.7,87,100,100,11.2,119.4,1008.2,81.6,3.8,121.2,10.4,5,32.9,11.2,9,10.8,2.67,3.32,11.2,12.3
2/10/17,33,26,28.5,39.2,26,31.8,24.1,77.9,100,100,11.2,117.4,1006.9,74.1,4.2,126,10.8,4,33,1.9,5,10.9,3.49,2.32,1.9,12.9
3/10/17,34.2,26,29,42,26,33.4,24.5,77.4,100,62.5,9.4,118.8,1006.9,54.3,4.2,134.2,11.7,5,33.9,2.7,3,7.5,3.79,1.98,2.7,7.9
4/10/17,34.7,26.9,30.3,43.8,30.1,36.6,25.2,75.1,100,41.67,9.4,27.8,1007.1,49.9,4.2,145.5,12.7,5,35.4,0,0,6.6,4.02,1.67,0,1.6
5/10/17,35,27.2,30.5,44.9,31.4,36.9,25.2,74.2,100,33.33,14.8,180.8,1006.6,56.5,4.2,120.4,10.4,4,35.7,3.4,3,8.6,4.03,1.8,3.4,0.9
6/10/17,34.1,27.9,29.4,43.2,31.9,35,24.9,77.6,100,45.83,13,190.9,1007.2,66.4,4.1,182.4,15.9,7,34.9,3.2,6,10.4,3.65,1.94,3.2,1.5
7/10/17,32,27,28.4,37.9,30.1,32.9,24.6,80.8,100,100,14.8,142.4,1007.4,75,4,95.3,8.2,3,32.4,10,13,14.1,3.07,2.16,10,10.1
8/10/17,31,26,28.1,37.7,26,31.5,24,78.5,100,100,22.3,99.9,1006.9,68.5,4.2,111.1,9.7,4,30.3,16.4,15,15.5,1.87,2.96,16.4,46.6
9/10/17,29,26,27.3,34.5,26,30.2,23.8,81.2,100,100,16.6,99.1,1006.7,66.7,4.1,93.3,7.9,3,29.9,15.1,17,15.2,1.05,2.73,15.1,53.8
10/10/17,33,25.8,29.1,39.4,25.8,32.3,23.5,73.1,100,62.5,14.8,149.8,1006.2,40.5,4.4,223.3,19.1,8,33.2,0.4,3,10,3.73,2,0.4,7.6
11/10/17,34.1,26.7,30,39.6,26.7,34.4,23.7,70.2,0,0,18.4,279.4,1005.5,39.5,4.1,252.9,21.8,9,34.2,0,0,9.8,4.19,1.59,0,0
12/10/17,34.3,27,30,40.7,29.6,35.3,24.5,73.3,0,0,18.4,268.2,1005.5,48.3,4.1,179.6,15.4,6,34.4,1.1,7,8.9,3.69,1.65,1.1,0
13-10-2017,34,27,30.4,40.6,30.1,35.4,23.9,69.2,0,0,14.8,228.7,1005,41.2,4.1,230.9,20,8,33.2,6.6,8,10.4,2.87,1.55,6.6,0
14-10-2017,34,27,30.3,42.1,30.1,35.7,24.3,71.1,0,0,14.8,206.1,1004.9,47.9,4.5,239.5,20.6,8,33.7,1.5,3,11.6,3.43,1.47,1.5,0
15-10-2017,34,26,29.5,40.6,26,34.6,24.6,75.5,100,20.83,11.2,155.4,1005.4,70.8,4,223.8,19.3,8,34.4,2.8,5,5.8,3.4,1.33,2.8,5.4
16-10-2017,33,27,29.5,40.6,30.1,34.7,24.5,75.4,0,0,13,75.1,1005.6,57.3,3.7,224.5,19.4,8,33.8,0,0,8.3,3.84,1.22,0,0
17-10-2017,33,26,30.1,39.3,26,34.6,23.7,69.8,100,4.17,14.8,87.3,1005.3,35.4,3.8,215.9,18.6,7,33.5,0.7,2,6.9,4.07,1.18,0.7,0.1
18-10-2017,34,27.6,29.7,40.6,30.9,34.7,24.2,73.3,100,100,22.3,124,1006.6,65,4.1,108,9.1,4,33.4,4.5,8,11.5,3.14,1.38,4.5,10
19-10-2017,31,24.8,27.5,37.7,24.8,30.6,24.2,82.3,100,100,22.3,100,1008.3,81.3,3.7,108.1,9.3,4,32.1,8.6,15,12.6,2.48,1.92,8.6,38
20-10-2017,26,24,24.9,26,24,24.9,23.7,93.4,100,100,25.9,98.9,1008.2,92.8,2.9,58.1,5,2,27.9,59.1,24,23,0.75,6.78,59.1,93.9
21-10-2017,25.1,24,24.5,25.1,24,24.5,23.2,92.6,100,100,40.7,145.4,1001.1,94.8,2.5,70.1,6.1,3,26,64,18,35.5,0.89,9.16,64,196.7
22-10-2017,29,22,25,32.8,22,25.8,21.7,82.5,100,37.5,22.3,276.8,1006,69.2,3.9,231.7,20,8,28,0.2,1,19.4,2.87,4.5,0.2,3.9
23-10-2017,32,23.7,27.5,35.8,23.7,29.5,22.1,73.9,100,4.17,14.8,208.1,1008.5,30.2,4.1,227.4,19.7,8,29.9,0.1,1,8.2,3.47,2.47,0.1,0.1
24-10-2017,32,24,27.5,36.8,24,29.4,22.8,76.6,100,8.33,18.4,173.8,1011.3,64.6,3.5,217.7,18.9,8,30.6,0.7,1,11.3,3.5,1.82,0.7,0.2
25-10-2017,30,24,26.9,32.8,24,28.5,22.1,76.3,100,37.5,11.2,82.7,1013.9,46.8,3.6,211.7,18.3,8,31.6,0,0,6,3.24,1.53,0,1.6
26-10-2017,32,25,27,34.9,25,28.3,22.2,75.9,100,12.5,13,44.3,1014.6,42.3,3.6,214.8,18.5,8,28.6,0,0,9,3.89,1.38,0,1.1
27-10-2017,31,24,26.4,33.7,24,27.2,21.2,74.1,0,0,14.8,334.9,1012.9,28.6,3.8,220.7,19,8,26.6,0,0,8.4,3.7,1.28,0,0
28-10-2017,30.4,23.1,26.1,32.6,23.1,26.8,20.5,72.5,0,0,11.2,42.7,1012.5,27.3,3.6,205.4,17.8,7,27.5,0,0,8.4,3.56,1.22,0,0
29-10-2017,30,21.2,26,31.3,21.2,26.5,19.4,69.1,100,58.33,11.2,115.9,1013.9,41.6,3.7,182.6,15.6,7,27.3,0,0,7.8,3.39,1.17,0,4.4
30-10-2017,26,21,22.9,26,21,22.9,19.7,81.9,100,79.17,14.8,108.7,1014.5,75.1,3.7,132.2,11.4,5,26.2,0.2,2,14.3,2.15,1.13,0.2,13.5
31-10-2017,28,19.7,23.7,29.2,19.7,23.9,18.3,73.4,0,0,11.2,59.6,1013.4,35.2,4,195.3,17,7,25.1,0,0,7.7,3.42,1.09,0,0
1/11/17,29,20.6,24.7,29.8,20.6,25,18.9,71.8,100,12.5,9.4,81,1013.5,14.6,4,221.6,19.2,8,25.7,0,0,8.6,3.48,1.04,0,0.3
2/11/17,31,21.6,26.1,32.4,21.6,26.6,19.3,68.2,0,0,14.8,42.1,1011.8,3.8,4,227.7,19.7,8,26.2,0,0,9,3.67,1.01,0,0
3/11/17,31.1,21.2,26.5,33,21.2,27,19.3,66.3,0,0,13,36.1,1011.7,1.2,4,226.4,19.6,8,27,0,0,9,3.73,0.98,0,0
4/11/17,33,22.4,27,35.8,22.4,27.9,19.9,66.9,0,0,14.8,40.3,1012.3,4.6,4,221.3,19,8,28.2,0,0,10.2,3.62,0.95,0,0
5/11/17,32.4,23.2,27.3,34.7,23.2,28.1,20.3,67,0,0,14.8,29.3,1012.2,4.6,4.1,208.1,18,7,28.6,0,0,9.5,3.77,0.93,0,0
6/11/17,33,22,26.9,37,22,27.9,20.2,67.8,0,0,11.2,17.1,1011.8,0,4.1,225,19.5,8,27.5,0,0,9,3.89,0.91,0,0
